tatripid,log_time,stop_name,stop_id,route_id,direction,scheduled_start_date,scheduled_start_time,actual_arrival_time,scheduled_arrival_time
9507,2023-12-14T23:23,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-14,23:20,23:23,23:25
9506,2023-12-14T23:23,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-14,23:13,23:24,23:18
5967,2023-12-14T23:24,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-14,23:06,23:24,23:22
6859,2023-12-14T23:25,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-14,23:06,23:26,23:26
7793,2023-12-14T23:26,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-14,22:58,23:26,23:18
10755,2023-12-14T23:27,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-14,23:14,23:27,23:26
9257,2023-12-14T23:27,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-14,22:20,23:27,23:22
9507,2023-12-14T23:28,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-14,23:20,23:29,23:30
9109,2023-12-14T23:29,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-14,23:15,23:30,23:27
5707,2023-12-14T23:29,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-14,23:03,23:30,23:29
6859,2023-12-14T23:30,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-14,23:06,23:30,23:30
9508,2023-12-14T23:31,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-14,23:28,23:33,23:26
10755,2023-12-14T23:32,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-14,23:14,23:33,23:30
7793,2023-12-14T23:32,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-14,22:58,23:33,23:24
9109,2023-12-14T23:33,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-14,23:15,23:33,23:32
5707,2023-12-14T23:33,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-14,23:03,23:34,23:33
9559,2023-12-14T23:34,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-14,23:27,23:34,23:35
5968,2023-12-14T23:35,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-14,23:36,23:37,19:48
1880,2023-12-14T23:37,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-14,23:17,23:37,23:35
9508,2023-12-14T23:37,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-14,23:28,23:37,23:33
5707,2023-12-14T23:38,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-14,23:03,23:40,23:41
10755,2023-12-14T23:39,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-14,23:14,23:40,23:40
6604,2023-12-14T23:40,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-14,23:22,23:41,23:35
7467,2023-12-14T23:42,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-14,23:09,23:42,23:37
9509,2023-12-14T23:42,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-14,23:43,23:43,00:17
5968,2023-12-14T23:43,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-14,23:36,23:44,23:46
7795,2023-12-14T23:43,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-14,23:26,23:45,23:42
6604,2023-12-14T23:44,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-14,23:22,23:45,23:40
10987,2023-12-14T23:45,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-14,23:28,23:46,23:45
9509,2023-12-14T23:46,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-14,23:43,23:46,23:48
8893,2023-12-14T23:46,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-14,23:10,23:46,23:46
5968,2023-12-14T23:46,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-14,23:36,23:47,23:50
7467,2023-12-14T23:46,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-14,23:09,23:47,23:41
7795,2023-12-14T23:48,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-14,23:26,23:49,23:46
9510,2023-12-14T23:50,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-14,23:50,23:50,15:57
2131,2023-12-14T23:50,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-14,23:12,23:51,23:48
7467,2023-12-14T23:51,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-14,23:09,23:52,23:47
7795,2023-12-14T23:53,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-14,23:26,23:54,23:52
9169,2023-12-14T23:53,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-14,23:35,23:54,23:48
9510,2023-12-14T23:55,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-14,23:50,23:56,23:55
6861,2023-12-14T23:56,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-14,23:37,23:57,23:56
9511,2023-12-14T23:57,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-14,23:58,23:58,15:49
10756,2023-12-14T23:58,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-14,23:44,23:58,23:56
9111,2023-12-14T23:58,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-14,23:46,23:59,23:52
1932,2023-12-14T23:59,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-14,23:37,23:59,23:59
9511,2023-12-15T00:01,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-14,23:58,00:02,00:03
9510,2023-12-15T00:01,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-14,23:50,00:02,00:00
6861,2023-12-15T00:01,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-14,23:37,00:02,00:00
6606,2023-12-15T00:02,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-14,23:37,00:03,23:50
10756,2023-12-15T00:02,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-14,23:44,00:04,00:00
5709,2023-12-15T00:03,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-14,23:33,00:04,23:59
9111,2023-12-15T00:04,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-14,23:46,00:05,23:57
6606,2023-12-15T00:06,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-14,23:37,00:07,23:55
8895,2023-12-15T00:07,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-14,23:35,00:08,00:11
5709,2023-12-15T00:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-14,23:33,00:09,00:03
9111,2023-12-15T00:08,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-14,23:46,00:10,00:02
10756,2023-12-15T00:09,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-14,23:44,00:12,00:10
6607,2023-12-15T00:11,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-14,23:55,00:12,00:08
2132,2023-12-15T00:12,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-14,23:33,00:13,00:12
10991,2023-12-15T00:15,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-14,23:58,00:16,00:15
5709,2023-12-15T00:13,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-14,23:33,00:17,00:11
6607,2023-12-15T00:15,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-14,23:55,00:16,00:13
7797,2023-12-15T00:17,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-14,23:59,00:18,00:15
6608,2023-12-15T00:19,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-14,23:59,00:20,00:12
7797,2023-12-15T00:21,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-14,23:59,00:22,00:19
6608,2023-12-15T00:24,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-14,23:59,00:24,00:17
7797,2023-12-15T00:28,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-14,23:59,00:28,00:24
7468,2023-12-15T00:37,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-14,23:39,00:37,00:07
7468,2023-12-15T00:41,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-14,23:39,00:41,00:11
7468,2023-12-15T00:43,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-14,23:39,00:44,00:17
9372,2023-12-15T08:46,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,08:35,08:46,08:46
9191,2023-12-15T08:46,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,07:34,08:46,08:43
9373,2023-12-15T08:46,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,08:39,08:47,08:45
6464,2023-12-15T08:46,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,08:22,08:47,08:41
9006,2023-12-15T08:47,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,08:31,08:48,08:48
7422,2023-12-15T08:48,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,07:52,08:48,08:48
1182,2023-12-15T08:48,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,08:17,08:48,08:49
6463,2023-12-15T08:48,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,08:19,08:48,08:42
10386,2023-12-15T08:48,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,08:24,08:49,08:51
2086,2023-12-15T08:48,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,08:01,08:49,08:47
5984,2023-12-15T08:49,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,08:13,08:50,08:52
9615,2023-12-15T08:49,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,08:38,08:50,08:47
9375,2023-12-15T08:49,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,08:50,08:50,20:48
6767,2023-12-15T08:49,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,08:17,08:50,08:51
7423,2023-12-15T08:51,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,08:07,08:51,08:48
9191,2023-12-15T08:52,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,07:34,08:53,08:49
9376,2023-12-15T08:54,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,08:54,08:55,08:20
9008,2023-12-15T08:55,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,08:47,08:55,08:55
9006,2023-12-15T08:55,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,08:31,08:55,08:56
9375,2023-12-15T08:55,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,08:50,08:56,08:56
7423,2023-12-15T08:56,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,08:07,08:57,08:54
5924,2023-12-15T08:56,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,08:58,08:58,07:49
9615,2023-12-15T08:57,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,08:38,08:57,08:51
10842,2023-12-15T08:57,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,08:33,08:58,08:57
9377,2023-12-15T08:58,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,09:02,09:02,19:49
6466,2023-12-15T08:59,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,08:33,08:59,08:51
5986,2023-12-15T08:59,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,08:28,08:59,08:53
6467,2023-12-15T08:59,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,08:36,08:59,08:55
9376,2023-12-15T09:00,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,08:54,09:00,09:00
6770,2023-12-15T09:00,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,08:32,09:01,09:00
6468,2023-12-15T09:01,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,08:41,09:01,08:58
9375,2023-12-15T09:01,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,08:50,09:01,09:01
7423,2023-12-15T09:02,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,08:07,09:03,09:03
6466,2023-12-15T09:03,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,08:33,09:03,08:56
6467,2023-12-15T09:03,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,08:36,09:03,09:01
10710,2023-12-15T09:03,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,08:43,09:03,08:59
9378,2023-12-15T09:03,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,09:05,09:05,08:24
5985,2023-12-15T09:03,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,08:23,09:05,09:02
9008,2023-12-15T09:04,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,08:47,09:05,09:04
5986,2023-12-15T09:05,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,08:28,09:05,08:58
6468,2023-12-15T09:05,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,08:41,09:06,09:04
9377,2023-12-15T09:05,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,09:02,09:06,09:08
7424,2023-12-15T09:05,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,08:24,09:06,09:03
6770,2023-12-15T09:06,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,08:32,09:07,09:06
6469,2023-12-15T09:07,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,08:48,09:07,09:06
10394,2023-12-15T09:07,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,08:44,09:07,09:06
5988,2023-12-15T09:07,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,08:43,09:08,09:08
5985,2023-12-15T09:08,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,08:23,09:08,09:07
9010,2023-12-15T09:08,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,09:02,09:09,09:10
5924,2023-12-15T09:08,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,08:58,09:09,09:12
9378,2023-12-15T09:09,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,09:05,09:09,09:11
9008,2023-12-15T09:10,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,08:47,09:11,09:11
10710,2023-12-15T09:10,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,08:43,09:11,09:03
7424,2023-12-15T09:11,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,08:24,09:11,09:09
6469,2023-12-15T09:11,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,08:48,09:12,09:11
8842,2023-12-15T09:11,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,08:28,09:12,09:15
1896,2023-12-15T09:11,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,08:37,09:12,09:04
5988,2023-12-15T09:12,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,08:43,09:12,09:13
6771,2023-12-15T09:12,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,08:47,09:13,09:15
9194,2023-12-15T09:12,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,08:09,09:13,09:18
10711,2023-12-15T09:13,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,08:58,09:13,09:14
10665,2023-12-15T09:13,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,09:10,09:13,09:14
5924,2023-12-15T09:13,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,08:58,09:14,09:17
9380,2023-12-15T09:13,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,09:17,09:17,05:55
5986,2023-12-15T09:14,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,08:28,09:14,09:07
10846,2023-12-15T09:14,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,08:48,09:14,09:12
9379,2023-12-15T09:14,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,09:09,09:14,09:15
5987,2023-12-15T09:14,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,08:38,09:15,09:17
6471,2023-12-15T09:15,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,08:56,09:16,09:13
6470,2023-12-15T09:16,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,08:51,09:16,09:09
9378,2023-12-15T09:16,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,09:05,09:17,09:16
5985,2023-12-15T09:16,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,08:23,09:17,09:15
9010,2023-12-15T09:16,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,09:02,09:17,09:19
7557,2023-12-15T09:16,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,08:37,09:17,09:15
6771,2023-12-15T09:17,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,08:47,09:17,09:21
9129,2023-12-15T09:17,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,69,OUTBOUND,2023-12-15,09:00,09:17,09:14
9617,2023-12-15T09:17,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,09:08,09:18,09:17
10711,2023-12-15T09:18,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,08:58,09:18,09:18
7424,2023-12-15T09:18,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,08:24,09:19,09:18
5988,2023-12-15T09:18,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,08:43,09:21,09:22
6470,2023-12-15T09:19,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,08:51,09:20,09:16
10710,2023-12-15T09:19,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,08:43,09:20,09:12
9194,2023-12-15T09:19,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,08:09,09:20,09:24
2088,2023-12-15T09:20,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,08:31,09:20,09:18
6471,2023-12-15T09:20,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,08:56,09:21,09:19
11198,2023-12-15T09:20,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,58,INBOUND,2023-12-15,09:21,09:21,07:52
6472,2023-12-15T09:21,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,09:03,09:21,09:19
9380,2023-12-15T09:21,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,09:17,09:21,09:23
5987,2023-12-15T09:21,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,08:38,09:22,09:22
9381,2023-12-15T09:21,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,09:20,09:23,22:52
9382,2023-12-15T09:23,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,09:24,09:24,16:06
9010,2023-12-15T09:23,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,09:02,09:24,09:26
9617,2023-12-15T09:23,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,09:08,09:24,09:21
6472,2023-12-15T09:24,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,09:03,09:25,09:24
10399,2023-12-15T09:23,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,08:59,09:25,09:21
9013,2023-12-15T09:25,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,09:17,09:25,09:25
11629,2023-12-15T09:25,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,69,INBOUND,2023-12-15,08:12,09:26,09:26
6474,2023-12-15T09:26,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,09:09,09:26,09:26
9130,2023-12-15T09:26,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,09:05,09:26,09:19
10711,2023-12-15T09:26,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,08:58,09:27,09:27
5926,2023-12-15T09:26,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,09:28,09:28,15:06
5987,2023-12-15T09:27,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,08:38,09:28,09:30
9381,2023-12-15T09:28,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,09:20,09:28,09:26
6773,2023-12-15T09:30,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,09:03,09:30,09:30
10712,2023-12-15T09:30,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,09:13,09:30,09:28
6474,2023-12-15T09:30,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,09:09,09:31,09:32
10849,2023-12-15T09:30,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,09:06,09:32,09:28
9382,2023-12-15T09:31,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,09:24,09:31,09:30
10666,2023-12-15T09:31,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,09:25,09:32,09:29
9383,2023-12-15T09:22,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,09:32,09:33,11:37
11629,2023-12-15T09:32,'FIFTH  AVE + ATWOOD ST',36,69,INBOUND,2023-12-15,08:12,09:33,09:31
6473,2023-12-15T09:34,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,09:05,09:34,09:23
5989,2023-12-15T09:34,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,08:52,09:35,09:32
9013,2023-12-15T09:35,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,09:17,09:35,09:34
5992,2023-12-15T09:35,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,09:13,09:35,09:38
9381,2023-12-15T09:35,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,09:20,09:36,09:31
6773,2023-12-15T09:36,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,09:03,09:37,09:36
10712,2023-12-15T09:36,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,09:13,09:37,09:32
9383,2023-12-15T09:36,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,09:32,09:37,09:38
9384,2023-12-15T09:37,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,09:35,09:37,20:37
6473,2023-12-15T09:38,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,09:05,09:38,09:30
9015,2023-12-15T09:38,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,09:32,09:38,09:37
9385,2023-12-15T09:38,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,09:39,09:39,20:32
6475,2023-12-15T09:38,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,09:18,09:39,09:34
5989,2023-12-15T09:39,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,08:52,09:40,09:37
1183,2023-12-15T09:39,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,09:07,09:40,09:39
7426,2023-12-15T09:40,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,08:54,09:41,09:33
5992,2023-12-15T09:40,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,09:13,09:41,09:43
8844,2023-12-15T09:41,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,08:53,09:41,09:40
5926,2023-12-15T09:41,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,09:28,09:42,09:43
9013,2023-12-15T09:41,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,09:17,09:42,09:41
6476,2023-12-15T09:42,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,09:20,09:42,09:38
7558,2023-12-15T09:42,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,09:08,09:42,09:44
6475,2023-12-15T09:42,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,09:18,09:43,09:39
9269,2023-12-15T09:41,'FIFTH AVE + MOREWOOD AVE',1177,58,OUTBOUND,2023-12-15,09:00,09:43,09:42
